B,191.44815623489262,130.24890400883973,-242.3694802585327,6.105564409018154,64.11593751631911,-36.7290109498774,49983.0844383068
G,198.2890294957337,129.0971070910004,-207.84879794627935,13.154543003842786,87.72987022436163,-40.38480245735701,49996.665584184375
R,196.64212782782363,130.3697715462832,-202.69362165496096,26.936270481514917,10.117691003725067,-109.21944476491181,49985.97355932012
B,191.2424330244919,131.35857258274945,-250.4261894887723,2.4255154339815164,56.47552163273114,-35.896345048772744,49979.732640301736
B,195.12319250689256,135.23826042415155,-240.43770885910462,12.412917234745558,76.00682762541297,-16.368020557539197,49979.732650901286
R,198.97318809079104,132.37247753745936,-195.9751054720035,32.99807812088987,1.3551300591980429,-119.44206007238856,49984.2941855417
G,194.1562202280717,129.0762542175957,-221.08907166602586,13.0954088994059,75.94743018270461,-40.49985056698115,49991.7717962959
R,201.7527109610679,132.77979049025907,-189.69897311491098,34.025193413110166,23.274770605972712,-117.43270758804394,49982.744489313016
G,197.56008356381545,133.5848980510299,-211.16495088562354,25.229090675189155,86.36388544208418,-25.366151807973132,49991.232186336885
B,193.8520165718161,134.09585955844707,-243.18032231315453,9.86277761240828,71.48533496910534,-20.663702333350734,49978.69733491601
R,201.7527109610679,132.77979049025907,-189.69897311491098,34.025193413110166,23.274770605972712,-117.43270758804394,49982.744489313016
G,197.56008356381545,133.5848980510299,-211.16495088562354,25.229090675189155,86.36388544208418,-25.366151807973132,49991.232186336885
B,193.8520165718161,134.09585955844707,-243.18032231315453,9.86277761240828,71.48533496910534,-20.663702333350734,49978.69733491601
B,195.25924196613394,135.50248065234493,-238.96512243128234,14.077366032844807,79.90952646807938,-12.24118385041527,49978.697345468616
R,204.08331874033584,134.7827454732897,-182.9811551776848,40.08770575786175,14.510296702870972,-127.6538726847524,49981.065115520614
G,193.4240327635207,133.56077984907475,-224.41439048428725,25.16076674431592,74.5634682886484,-25.499240977188535,49986.33839845273
R,206.57801575338223,135.19416096957923,-175.56371652247438,41.12523152492674,37.31650594623813,-125.62406338527407,49979.68262212577
G,193.34629594215414,133.48607597075716,-224.59141911725044,24.989803997450647,70.26588004746648,-29.783996454553634,49985.785673693856
B,194.678396490517,134.92252318360778,-240.2356034226774,12.807773048329562,77.5555866460308,-14.59086123944077,49977.27115258809
R,206.57801575338223,135.19416096957923,-175.56371652247438,41.12523152492674,37.31650594623813,-125.62406338527407,49979.68262212577
G,193.34629594215414,133.48607597075716,-224.59141911725044,24.989803997450647,70.26588004746648,-29.783996454553634,49985.785673693856
B,194.678396490517,134.92252318360778,-240.2356034226774,12.807773048329562,77.5555866460308,-14.59086123944077,49977.27115258809
R,207.14152664613513,139.36221918965379,-169.28834299935517,51.87053196869397,53.03355511812936,-104.30649568215028,49978.13292588162
G,194.04341452634122,134.4014788905774,-222.47336764911228,27.544424136855152,65.81417773702091,-33.30368151966206,49985.24606373094
B,193.4054891580369,133.7784177773618,-242.9831510062413,10.252726153428412,73.02411304012402,-18.89639505280738,49976.235836595886
R,207.14152664613513,139.36221918965379,-169.28834299935517,51.87053196869397,53.03355511812936,-104.30649568215028,49978.13292588162
G,194.04341452634122,134.4014788905774,-222.47336764911228,27.544424136855152,65.81417773702091,-33.30368151966206,49985.24606373094
B,193.4054891580369,133.7784177773618,-242.9831510062413,10.252726153428412,73.02411304012402,-18.89639505280738,49976.235836595886
G,197.11068000394965,137.46756560889554,-213.62824717848974,36.388268373719676,83.25655996503615,-15.866114897538466,49985.2460717311
R,204.3396308373355,137.8860752075476,-170.70066341191992,53.442142899025065,44.98938172723746,-106.31708940536551,49977.607927015364
B,191.3176071094657,131.69053572879062,-254.80539114795738,-1.5695139882876834,61.27703850088267,-30.64346959204874,49972.98084764388
B,195.54766033880213,134.17293035286335,-245.4489696348422,5.340182609854053,81.30157942647469,-17.60956336659381,49972.98085583888
R,204.30571252397758,138.21868115248154,-179.75267468237718,44.78687595501426,50.77826331463219,-98.6049263220477,49976.06381950186
G,196.17673814168282,136.53477831492538,-218.03184148075945,31.986465483626997,55.43905203632422,-43.67831181208568,49980.6375084579
R,205.80311172489684,143.1599357564704,-172.09715972959967,57.31840997042913,61.38475366161852,-79.78526922322604,49974.67636378771
G,197.9144520665901,139.78270600163412,-208.3056561866539,44.73307830133552,71.75623392418407,-20.9167126958606,49979.47576902662
B,195.3774581887523,134.14191689587557,-245.8239288463521,5.283763344582994,77.15511328594852,-21.036381215322002,49971.29631652372
R,205.80311172489684,143.1599357564704,-172.09715972959967,57.31840997042913,61.38475366161852,-79.78526922322604,49974.67636378771
G,197.9144520665901,139.78270600163412,-208.3056561866539,44.73307830133552,71.75623392418407,-20.9167126958606,49979.47576902662
B,195.3774581887523,134.14191689587557,-245.8239288463521,5.283763344582994,77.15511328594852,-21.036381215322002,49971.29631652372
B,197.93300825403279,136.69572505483163,-238.57455184899632,12.530702451079733,90.20178958189561,-7.996664918079967,49971.29632760867
R,204.22310572857742,146.90846092764411,-176.38515841021655,66.49630879239567,68.6454463421879,-60.22940026236182,49970.93355650249
G,197.12687403615604,138.99892562370817,-209.74325049457855,43.301407177777385,46.918808952315956,-45.736668466191496,49976.37078322936
B,197.93475433959887,136.69711671761792,-238.57053756191732,12.534347003827554,90.21079347512485,-7.989338341557964,49971.29633684454
R,202.62811437664263,145.47072910588017,-178.80210744991874,64.18202887496135,40.276603142180974,-88.08755713324399,49966.67882094755
G,197.84479265037265,141.7055085135693,-212.71229337912885,44.30969284451609,43.559361044823916,-40.6041723916248,49973.58508670903,-50000
B,197.0368137716561,137.3425164268302,-238.89798097556223,15.032277424608807,87.18790203920159,-5.605575380353718,49970.40384623644,-50000
R,198.51470500858437,142.37542087178102,-224.19195638501296,32.83002983863197,43.994731977756544,-40.16880145869217,49970.70956879888,-50000
B,197.03888147035252,137.3441668687899,-238.8936952560409,15.03628784326123,87.19799845768841,-5.597143224972894,49970.403856241996,-50000.0
B,197.04208748127647,137.3438438784513,-238.88974635203604,15.032619532136529,87.19618715863571,-5.610707538117,49970.4038597989,-50000.0
R,198.14537256262201,142.03768409937058,-225.44585310201268,31.613401990699618,10.172210719814593,-73.8688531855091,49966.138066727086,-50000.0
G,194.3196833000156,134.64022847682614,-273.43300472883317,-19.44706910882951,48.50043545515741,-44.243840299593415,49963.12213662545,-50000.0
G,200.36564109541712,138.18495600061456,-259.89377037188785,-9.407623101386317,77.5590212262503,-24.68621089316223,49963.12214715758,-50000.0
R,197.87815320148914,141.7913154042224,-226.2517207967983,30.849235627883363,-1.2591993390958809,-85.2074289862885,49965.444451327894,-50000.69361539919
B,190.47353945278766,131.90962578952946,-261.74563443878384,-6.431690716207839,72.39904099110075,-19.0839147464871,49966.729756497014,-50000.0
B,195.93718974204216,137.37227095415318,-247.64796670796986,7.664961612707394,99.89116317569412,8.40542038270879,49966.72977165324,-50000.0
R,197.80683497116456,141.73029292691302,-226.45723042552555,30.66431750518653,-13.943916472876802,-97.84626659635998,49964.64444188675,-50001.49362484034
G,199.5166476859984,143.20968785576804,-264.4922996396847,4.823536463466599,88.61629486180864,3.0372933748481508,49956.1310216643,-50000.0
B,195.93895551542286,137.37316772432175,-247.6445935652037,7.667474909648824,99.8992527218358,8.41035867456046,49966.72978476114,-50000.0
R,196.38405748401826,140.30751543976672,-230.37695754582543,26.744590384886656,-28.529794389330995,-112.43214451281418,49964.64444188675,-50001.49362484034
G,194.21236872645,140.7138613854496,-287.86086217158305,-5.630011036074592,55.787936127444816,-14.115413649797862,49950.11300901673,-50000.0
G,200.25642231059777,144.25894277244737,-272.8258636304113,4.410421341701234,84.84180653822833,5.44420327316552,49950.11302524306,-50000.0
R,198.63862412016442,143.32737769583983,-241.6822882907121,16.007703635351586,-55.57046131237405,-135.786448620679,49958.67282406976,-50001.49362484034
B,193.3093019887991,134.80022050400007,-278.9491945802257,-23.46527985646915,62.056904195602044,-29.2107771171825,49959.343533718566,-50000.0
B,197.69087314189886,139.17606826974057,-266.66336582449225,-11.186909904915659,86.48725893218128,-4.803907446995712,49959.34354664987,-50000.0
R,198.20433693185456,142.89309050752996,-243.21281666732344,14.477175258740264,-68.59985146483822,-148.81583877314318,49958.12524241364,-50002.04120649646
G,192.55948137176148,143.54888697970054,-287.0548614614947,2.827090395412593,58.923740810527775,2.9830515831006577,49945.56781756298,-50000.0
B,197.70814809188664,139.19229460851435,-266.6169247923297,-11.141529249805874,86.57732150926164,-4.717837215346118,49959.34355985871,-50000.0
R,197.90034896261375,142.58910253828915,-244.28412977321605,13.405862152847652,-81.9007896651525,-162.11677697345746,49957.491910550896,-50002.674538359206
G,189.33807492620318,146.4451344465209,-298.7628330666074,11.898617244855192,54.75862859132765,21.120947816409352,49939.61117835773,-50000.0
B,197.72423656473796,139.20733594215008,-266.57375593268034,-11.099419210332414,86.66133927058009,-4.637806097853497,49959.34357306742,-50000.0
R,197.59635906389295,142.28511263956835,-245.35546533537018,12.334526590693518,-95.20159462199057,-175.4175819302955,49956.858587558214,-50003.30786135189
G,186.1949759830828,149.27257292644038,-310.41416156505056,20.763717132074298,50.86525348379856,38.85520976724955,49933.65453914529,-50000.0
B,197.74191007432697,139.224005142877,-266.53083247453793,-11.058089365172854,86.71857927008385,-4.584556852935647,49959.34358441931,-50000.0
R,195.03586695176406,139.14087603095328,-246.1876181134278,10.958611600413244,-114.01549767208456,-196.43853476574262,49955.583590477836,-50003.30786135189
G,180.46962362659477,143.54722056995234,-329.24983088910784,1.9280478080170056,21.485081930202014,9.475038213653,49930.11229685192,-50000.0
B,197.75642490548523,139.2374752097192,-266.49201522179595,-11.020328423054819,86.79452638926983,-4.512587180902207,49959.343597627805,-50000.0
R,194.73187432479654,138.83688340398575,-247.258989036094,9.887240677747046,-127.31606160753839,-209.73909870119644,49954.950283025515,-50003.94116880421
G,180.98521323933852,144.21552154148037,-341.4982389659385,4.315735300165345,29.721635676427372,14.572959106206284,49924.15565784442,-50000.0
B,197.77026501745553,139.25027004322953,-266.45507716824125,-10.984441253810541,86.86697790890489,-4.444102736384079,49959.34361023298,-50000.0
R,194.61990910978747,138.7249181889767,-248.0360068725745,9.110222841266552,-140.10336722323703,-222.52640431689508,49954.950283025515,-50003.94116880421
G,182.4559566729996,145.36542714991492,-351.0342671684207,7.765452125469031,42.2959002705294,21.303284952222796,49917.339957388605,-50000.0
B,197.78352512289834,139.26248604088562,-266.41974885252665,-10.950162584508663,86.93642697274464,-4.378616213598581,49959.34362283804,-50000.0
R,194.50794369596875,138.61295277515796,-248.8130343393176,8.333195374523433,-152.89061022074543,-235.31364731440348,49954.950283025515,-50003.94116880421
G,183.91774895188297,146.51871357722493,-360.5577803978991,11.225311407399072,54.840198022168764,28.053392043899102,49910.52425693138,-50000.0
B,197.79628065660748,139.2741985861325,-266.3858223958122,-10.917284590739374,87.00325662924077,-4.315744763096203,49959.34363544299,-50000.0
R,194.39597799904402,138.50098707823324,-249.5900694169166,7.556160296924432,-165.6777990575037,-248.10083615116176,49954.950283025515,-50003.94116880421
G,184.1653032918723,148.16675330882802,-368.1091055954581,16.169430602208326,63.40927176424563,37.69923926599062,49903.70855647277,-50000.0
B,197.8118297978135,139.28449155911235,-266.3528168370672,-10.891397619199191,87.0512159431556,-4.284367167395015,49959.34364618184,-50000.0
R,195.19883128294535,135.8407789267427,-265.95296467187893,-10.797981760571762,-146.84064773624243,-253.82647593177256,49950.81610786827,-50003.94116880421
G,188.24894082604553,152.25039084300124,-351.85998564309324,32.4185505545732,49.44875819655706,23.738725698302048,49899.147633541856,-50003.79723706445
R,203.51295563350774,135.8617940084275,-258.549327556131,-10.741432561582267,-124.61537289652479,-253.70278151746473,49950.8161185132,-50003.94116880421
G,189.5636864540818,154.30013539729669,-360.8848236680544,27.4362066240375,43.45660496787087,24.36156280594848,49892.59790080384,-50003.79723706445
B,193.372733027384,135.05463951618728,-291.6464963294859,-35.879998488698604,50.10240631946131,-40.606277283358835,49953.746090239045,-50000.0
R,207.66054225255778,135.9174528958034,-253.29938700835262,-10.661008736325444,-111.3926852781946,-253.50701443166398,49950.8161185132,-50003.94116880421
G,192.40295059902445,157.13939954223935,-350.39213512804395,37.92889516404796,54.88316518607501,35.788123024152625,49892.59790080384,-50003.79723706445
B,197.51972888951977,139.3287107068983,-288.5077229500213,-32.48059213753418,67.51420725604554,-22.772217010114133,49952.114509871215,-50000.0
R,211.80807866933455,135.97318096136036,-248.0494507142546,-10.580447701823424,-98.17007894919882,-253.310933589143,49950.8161185132,-50003.94116880421
G,192.2846467032826,157.02109564649749,-348.2756734717374,40.045356820354506,49.92091938089941,30.825877218977027,49892.59790080384,-50003.79723706445
B,201.36275458695033,143.29881193442216,-284.80152876725083,-28.513764838726132,85.65395605966778,-4.2102081898680765,49950.482929456564,-50000.0
B,202.99445112464494,144.93000190499097,-280.34553041998964,-24.05857377896613,93.66471586357498,3.798555826491649,49950.48293556725,-50000.0
R,211.61704072512472,135.81463063334252,-248.47326563871633,-10.970875750520293,-101.92208587488074,-256.9398371671181,49950.5627943521,-50004.194492965304
G,191.99181657196775,156.72826551518264,-347.9160076760988,40.405022615993076,53.05784263399886,33.962800472076474,49890.92035967319,-50003.79723706445
B,203.00001106377238,144.93518062108853,-280.3327042313429,-24.04635434626378,93.67877247679517,3.8111179461550857,49950.48294166245,-50000.0
R,211.42600606557096,135.65607566117865,-248.89708437163455,-11.361316146162162,-105.67408543057743,-260.5687631173833,49950.30947068574,-50004.44781663167
G,190.53822655892031,155.2746755021352,-350.0109560551434,38.31007423694841,49.49323502316152,30.39819286123913,49889.24281854016,-50003.79723706445
B,203.0055062953645,144.9402948205039,-280.32002198585553,-24.03427855139028,93.69276670187541,3.8236184409155953,49950.48294775762,-50000.0
R,211.2349744309647,135.49751637787946,-249.32090665895882,-11.751767995385379,-109.4260780631544,-264.1977096694367,49950.056147494244,-50004.70113982316
G,190.24677281648346,154.98322175969835,-349.65653782994707,38.664492462144736,52.64048140456329,33.545439242640896,49887.565277411966,-50003.79723706445
B,203.01093939727494,144.94534707963066,-280.30747808827056,-24.022340801424473,93.70669989650078,3.8360586626195348,49950.482953852756,-50000.0
R,211.04394558925438,135.33895308288535,-249.74473227112543,-12.14223049519584,-113.17806417820897,-267.8266752397542,49949.80282475894,-50004.95446255847
G,189.95313094732987,154.68957989054476,-348.4724236532289,39.84860663886293,55.510889941153984,36.41584777923159,49885.88773628139,-50003.79723706445
B,203.01631519645076,144.9503397988855,-280.29506532271637,-24.01053588619105,93.72057121873549,3.8484398664550192,49950.48296001378,-50000.0, 1000
R,210.94034493352214,135.2678234983036,-249.90990442953137,-12.274034174575924,-116.63627422362454,-271.1618435781559,49949.508677940954,-50005.24860937645, 1000
G,186.80048450453324,151.53693344774814,-349.90621000485555,38.414820287236275,52.01855582847514,32.92351366655274,49885.88773628139,-50003.79723706445, 1000
B,203.0200493921525,144.95380773565645,-280.28545553381883,-24.00119877095109,93.73998754169419,3.8668333964637487,49950.482963014925,-50000.0,1000.0
R,212.00741806628758,135.49568180754594,-249.92968186895627,-11.623967735569469,-123.30696452936247,-269.794693722702,49946.563470795976,-50005.24860937645,1000.0
G,186.1719584808412,150.9084074240561,-360.2374282432365,28.08360204885533,44.3916818745882,25.296639712665808,49885.37774434113,-50004.307229004706,987.2563758679047
B,203.02375950269024,144.9572517856473,-280.2759106055326,-23.991926317923475,93.75927488595121,3.8850987017040284,49950.482966016054,-50000.0,1000.0
R,213.07450201875753,135.72353453673728,-249.94945962211318,-10.973917218157851,-129.97762899737023,-268.427577347554,49943.61826365577,-50005.24860937645,1000.0
G,186.0968358005843,150.8332847437992,-369.1054417079601,19.215588584131687,39.8882194680724,20.793177306150007,49884.86775287754,-50004.8172204683,974.5127637580058
B,203.02744602915362,144.96067244830147,-280.26642918500016,-23.98271717589697,93.77843594451977,3.903238468933261,49950.482969017175,-50000.0,1000.0
R,214.141595759194,135.9513822464582,-249.96923745681144,-10.323881022971129,-136.64826998697018,-267.0604910892285,49940.67305652036,-50005.24860937645,1000.0
G,186.02199125778853,150.75844020100342,-377.97266654727923,10.348363744812549,35.386376688637625,16.29133452671523,49884.3577618649,-50005.32721148094,961.7691629442112
B,203.03110945504903,144.96407020551413,-280.25700996679404,-23.973570041055524,93.79747331590086,3.9212552905290483,49950.48297201829,-50000.0,1000.0
R,215.20869840241934,136.17922541932884,-249.9890151930057,-9.673857773058748,-143.31888952450336,-265.69343205200465,49937.72784938977,-50005.24860937645,1000.0
G,185.94726782463562,150.6837167678505,-386.8395423368062,1.4814879552856066,30.88524262472892,11.790200462806524,49883.847771353474,-50005.83720199236,949.025574603655
B,203.03475024716323,144.96744552249433,-280.24765169059106,-23.96448365465369,93.81638950872113,3.9391516691224306,49950.48297501939,-50000.0,1000.0
R,216.2758091828502,136.40706447383357,-250.00879269024173,-9.023846274448383,-149.9894893644684,-264.3263977249763,49934.782642264,-50005.24860937645,1000.0
G,185.8726121910545,150.60906113426938,-395.70621850040243,-7.385188208310641,26.384507650138378,7.28946548821598,49883.33778140244,-50006.347191943394,936.2820001066316
B,203.03836885637253,144.9707988485732,-280.23835313899224,-23.955456800837794,93.83518694607989,3.95693002194043,49950.48297802048,-50000.0,1000.0
R,217.34292743452428,136.6348997749061,-250.02856984090022,-8.373845485947108,-156.66007103337935,-262.95938591854116,49931.837435143076,-50005.24860937645,1000.0
G,185.79799980582916,150.53444874904406,-404.5727635015628,-16.251733209471006,21.8840293581139,2.7889871961915036,49882.827792082135,-50006.8571812637,923.5384410601633
B,203.04196571840203,144.97413061796192,-280.2291131354776,-23.946488304601782,93.8538679696272,3.974592684879997,49950.48298102157,-50000.0,1000.0
R,218.41005257243094,136.86273164319348,-250.04834655818792,-7.723854492711592,-163.33063587536935,-261.59239470881687,49928.89222802702,-50005.24860937645,1000.0
G,185.72341731098504,150.45986625419994,-413.4392141120364,-25.118183819944605,17.38373060146862,-1.7113115604537743,49882.317803477024,-50007.36716986881,910.794899364786
B,203.04554125453842,144.97744125046367,-280.21993054248543,-23.937577029867665,93.8724348433934,3.9921419163335083,49950.482984022645,-50000.0,1000.0
R,219.47718408045262,137.09056036169275,-250.06812277371353,-7.073872487314169,-170.00118507795668,-260.22542239782126,49925.94702091584,-50005.24860937645,1000.0
G,185.6488566135027,150.38530555671758,-422.3055920653142,-33.98456177322246,12.88356506602943,-6.211477095892966,49881.80781568977,-50007.87715765607,898.0513772891255
B,203.04906367031603,144.9809502855552,-280.2106384367116,-23.928301322996177,93.89084928181249,4.010485117225122,49950.48298896431,-50000.0,1000.0
R,218.73489001433026,137.07484120540616,-252.4979007921352,-7.160936085417972,-178.97339243711562,-260.38891355768646,49924.98737924465,-50005.24860937645,1000.0
G,185.9488247671001,150.685273710315,-436.102273148087,-47.78124285599528,9.487599154864112,-9.607443007058285,49881.80781568977,-50007.87715765607,880.3818795454367
B,203.05256560474731,144.98443836602223,-280.2014025649522,-23.91908222639242,93.90914615093834,4.0287160572380545,49950.48299348621,-50000.0,1000.0
R,218.1801912258183,136.13787182249413,-255.42486595183644,-9.9731276608699,-186.18799927261986,-266.80157399706127,49924.15545918057,-50005.24860937645,1000.0
G,185.80941015428849,150.54585909750338,-447.6251635204018,-59.30413322831009,5.241345107823508,-13.853697054098888,49881.80781568977,-50007.87715765607,865.0071454553879
B,203.0560469088972,144.98790581629194,-280.19222240465643,-23.90991884118033,93.9273325413475,4.04683651889808,49950.48299800809,-50000.0,1000.0
R,217.6254995485213,135.20089987643613,-258.3518297082685,-12.785326035626381,-193.4025819173132,-273.21424935943276,49923.323539352445,-50005.24860937645,1000.0
G,185.6700058411819,150.4064547843968,-459.1479804438423,-70.82695015175055,0.9951674481161996,-18.099874713806194,49881.80781568977,-50007.87715765607,849.6324744085462
B,203.05950796859742,144.99135302219554,-280.18309691253694,-23.900810124073033,93.94541052702856,4.064848576191614,49950.48300252996,-50000.0,1000.0
